"No.","Time","Source","Destination","Protocol","Length","Info"
"11924","2022-12-11 20:38:55.356660180","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2276305 Ack=242975 Win=1263104 Len=511 TSval=1630583708 TSecr=3075545215 [TCP segment of a reassembled PDU]"
"11925","2022-12-11 20:38:55.400170468","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=242975 Ack=2276816 Win=64128 Len=0 TSval=3075545275 TSecr=1630583708"
"11926","2022-12-11 20:38:55.400225440","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"11927","2022-12-11 20:38:55.401435114","172.17.0.1","172.17.0.2","HTTP","219","GET /fpdf HTTP/1.1 "
"11928","2022-12-11 20:38:55.407212345","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2277767 Ack=243128 Win=1263104 Len=511 TSval=1630583759 TSecr=3075545276 [TCP segment of a reassembled PDU]"
"11929","2022-12-11 20:38:55.407336314","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243128 Ack=2278278 Win=64128 Len=0 TSval=3075545282 TSecr=1630583759"
"11930","2022-12-11 20:38:55.407412446","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2278278 Ack=243128 Win=1263104 Len=946 TSval=1630583759 TSecr=3075545282 [TCP segment of a reassembled PDU]"
"11931","2022-12-11 20:38:55.407406693","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243128 Ack=2279224 Win=64128 Len=0 TSval=3075545282 TSecr=1630583759"
"11932","2022-12-11 20:38:55.408294169","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"11933","2022-12-11 20:38:55.408942110","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243128 Ack=2279229 Win=64128 Len=0 TSval=3075545283 TSecr=1630583760"
"11934","2022-12-11 20:38:55.409897511","172.17.0.1","172.17.0.2","HTTP","217","GET /fr HTTP/1.1 "
"11935","2022-12-11 20:38:55.421061935","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2279229 Ack=243279 Win=1263104 Len=511 TSval=1630583773 TSecr=3075545284 [TCP segment of a reassembled PDU]"
"11936","2022-12-11 20:38:55.421207796","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243279 Ack=2279740 Win=64128 Len=0 TSval=3075545296 TSecr=1630583773"
"11937","2022-12-11 20:38:55.421229228","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"11938","2022-12-11 20:38:55.423358956","172.17.0.1","172.17.0.2","HTTP","220","GET /fr_FR HTTP/1.1 "
"11939","2022-12-11 20:38:55.429980411","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2280691 Ack=243433 Win=1263104 Len=511 TSval=1630583781 TSecr=3075545298 [TCP segment of a reassembled PDU]"
"11940","2022-12-11 20:38:55.476498908","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243433 Ack=2281202 Win=64128 Len=0 TSval=3075545351 TSecr=1630583781"
"11941","2022-12-11 20:38:55.476569949","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"11942","2022-12-11 20:38:55.479229121","172.17.0.1","172.17.0.2","HTTP","220","GET /frame HTTP/1.1 "
"11943","2022-12-11 20:38:55.490622598","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2282153 Ack=243587 Win=1263104 Len=511 TSval=1630583842 TSecr=3075545354 [TCP segment of a reassembled PDU]"
"11944","2022-12-11 20:38:55.490911143","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243587 Ack=2282664 Win=64128 Len=0 TSval=3075545365 TSecr=1630583842"
"11945","2022-12-11 20:38:55.491041617","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"11946","2022-12-11 20:38:55.500129010","172.17.0.1","172.17.0.2","HTTP","221","GET /frames HTTP/1.1 "
"11947","2022-12-11 20:38:55.510616663","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2283615 Ack=243742 Win=1263104 Len=511 TSval=1630583862 TSecr=3075545375 [TCP segment of a reassembled PDU]"
"11948","2022-12-11 20:38:55.510742858","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243742 Ack=2284126 Win=64128 Len=0 TSval=3075545385 TSecr=1630583862"
"11949","2022-12-11 20:38:55.511685779","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2284126 Ack=243742 Win=1263104 Len=946 TSval=1630583863 TSecr=3075545385 [TCP segment of a reassembled PDU]"
"11950","2022-12-11 20:38:55.511797346","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243742 Ack=2285072 Win=64128 Len=0 TSval=3075545386 TSecr=1630583863"
"11951","2022-12-11 20:38:55.511806158","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"11952","2022-12-11 20:38:55.511818668","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243742 Ack=2285077 Win=64128 Len=0 TSval=3075545386 TSecr=1630583863"
"11953","2022-12-11 20:38:55.512752828","172.17.0.1","172.17.0.2","HTTP","223","GET /frameset HTTP/1.1 "
"11954","2022-12-11 20:38:55.524591031","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2285077 Ack=243899 Win=1263104 Len=511 TSval=1630583876 TSecr=3075545387 [TCP segment of a reassembled PDU]"
"11955","2022-12-11 20:38:55.572197852","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=243899 Ack=2285588 Win=64128 Len=0 TSval=3075545447 TSecr=1630583876"
"11956","2022-12-11 20:38:55.572246480","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"11957","2022-12-11 20:38:55.573969979","172.17.0.1","172.17.0.2","HTTP","224","GET /framework HTTP/1.1 "
"11958","2022-12-11 20:38:55.585199391","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2286539 Ack=244057 Win=1263104 Len=511 TSval=1630583937 TSecr=3075545448 [TCP segment of a reassembled PDU]"
"11959","2022-12-11 20:38:55.585319610","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244057 Ack=2287050 Win=64128 Len=0 TSval=3075545460 TSecr=1630583937"
"11960","2022-12-11 20:38:55.586444849","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2287050 Ack=244057 Win=1263104 Len=946 TSval=1630583938 TSecr=3075545460 [TCP segment of a reassembled PDU]"
"11961","2022-12-11 20:38:55.586494098","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244057 Ack=2287996 Win=64128 Len=0 TSval=3075545461 TSecr=1630583938"
"11962","2022-12-11 20:38:55.586505445","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"11963","2022-12-11 20:38:55.586558092","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244057 Ack=2288001 Win=64128 Len=0 TSval=3075545461 TSecr=1630583938"
"11964","2022-12-11 20:38:55.587566961","172.17.0.1","172.17.0.2","HTTP","223","GET /francais HTTP/1.1 "
"11965","2022-12-11 20:38:55.593181618","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2288001 Ack=244214 Win=1263104 Len=511 TSval=1630583945 TSecr=3075545462 [TCP segment of a reassembled PDU]"
"11966","2022-12-11 20:38:55.593338971","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244214 Ack=2288512 Win=64128 Len=0 TSval=3075545468 TSecr=1630583945"
"11967","2022-12-11 20:38:55.593356914","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"11968","2022-12-11 20:38:55.595022555","172.17.0.1","172.17.0.2","HTTP","221","GET /france HTTP/1.1 "
"11969","2022-12-11 20:38:55.601468306","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2289463 Ack=244369 Win=1263104 Len=511 TSval=1630583953 TSecr=3075545470 [TCP segment of a reassembled PDU]"
"11970","2022-12-11 20:38:55.648862371","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244369 Ack=2289974 Win=64128 Len=0 TSval=3075545523 TSecr=1630583953"
"11971","2022-12-11 20:38:55.648928651","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"11972","2022-12-11 20:38:55.650719925","172.17.0.1","172.17.0.2","HTTP","219","GET /free HTTP/1.1 "
"11973","2022-12-11 20:38:55.656442764","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2290925 Ack=244522 Win=1263104 Len=511 TSval=1630584008 TSecr=3075545525 [TCP segment of a reassembled PDU]"
"11974","2022-12-11 20:38:55.656518817","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244522 Ack=2291436 Win=64128 Len=0 TSval=3075545531 TSecr=1630584008"
"11975","2022-12-11 20:38:55.656531499","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2291436 Ack=244522 Win=1263104 Len=946 TSval=1630584008 TSecr=3075545531 [TCP segment of a reassembled PDU]"
"11976","2022-12-11 20:38:55.656597958","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244522 Ack=2292382 Win=64128 Len=0 TSval=3075545531 TSecr=1630584008"
"11977","2022-12-11 20:38:55.656604213","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"11978","2022-12-11 20:38:55.656612132","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244522 Ack=2292387 Win=64128 Len=0 TSval=3075545531 TSecr=1630584008"
"11979","2022-12-11 20:38:55.657980127","172.17.0.1","172.17.0.2","HTTP","222","GET /freebsd HTTP/1.1 "
"11980","2022-12-11 20:38:55.663309710","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2292387 Ack=244678 Win=1263104 Len=511 TSval=1630584015 TSecr=3075545532 [TCP segment of a reassembled PDU]"
"11981","2022-12-11 20:38:55.663320407","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244678 Ack=2292898 Win=64128 Len=0 TSval=3075545538 TSecr=1630584015"
"11982","2022-12-11 20:38:55.664591297","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2292898 Ack=244678 Win=1263104 Len=946 TSval=1630584016 TSecr=3075545538 [TCP segment of a reassembled PDU]"
"11983","2022-12-11 20:38:55.664643783","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244678 Ack=2293844 Win=64128 Len=0 TSval=3075545539 TSecr=1630584016"
"11984","2022-12-11 20:38:55.664652625","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"11985","2022-12-11 20:38:55.664704228","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244678 Ack=2293849 Win=64128 Len=0 TSval=3075545539 TSecr=1630584016"
"11986","2022-12-11 20:38:55.665484848","172.17.0.1","172.17.0.2","HTTP","223","GET /freeware HTTP/1.1 "
"11987","2022-12-11 20:38:55.674895981","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2293849 Ack=244835 Win=1263104 Len=511 TSval=1630584026 TSecr=3075545540 [TCP segment of a reassembled PDU]"
"11988","2022-12-11 20:38:55.720241583","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244835 Ack=2294360 Win=64128 Len=0 TSval=3075545595 TSecr=1630584026"
"11989","2022-12-11 20:38:55.720270784","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"11990","2022-12-11 20:38:55.721480317","172.17.0.1","172.17.0.2","HTTP","221","GET /french HTTP/1.1 "
"11991","2022-12-11 20:38:55.727972049","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2295311 Ack=244990 Win=1263104 Len=511 TSval=1630584079 TSecr=3075545596 [TCP segment of a reassembled PDU]"
"11992","2022-12-11 20:38:55.728178095","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244990 Ack=2295822 Win=64128 Len=0 TSval=3075545603 TSecr=1630584079"
"11993","2022-12-11 20:38:55.729077692","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2295822 Ack=244990 Win=1263104 Len=946 TSval=1630584081 TSecr=3075545603 [TCP segment of a reassembled PDU]"
"11994","2022-12-11 20:38:55.729075927","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244990 Ack=2296768 Win=64128 Len=0 TSval=3075545604 TSecr=1630584081"
"11995","2022-12-11 20:38:55.729084447","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"11996","2022-12-11 20:38:55.729139891","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=244990 Ack=2296773 Win=64128 Len=0 TSval=3075545604 TSecr=1630584081"
"11997","2022-12-11 20:38:55.730318649","172.17.0.1","172.17.0.2","HTTP","221","GET /friend HTTP/1.1 "
"11998","2022-12-11 20:38:55.737677970","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2296773 Ack=245145 Win=1263104 Len=511 TSval=1630584089 TSecr=3075545605 [TCP segment of a reassembled PDU]"
"11999","2022-12-11 20:38:55.737673860","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245145 Ack=2297284 Win=64128 Len=0 TSval=3075545612 TSecr=1630584089"
"12000","2022-12-11 20:38:55.738956278","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2297284 Ack=245145 Win=1263104 Len=946 TSval=1630584090 TSecr=3075545612 [TCP segment of a reassembled PDU]"
"12001","2022-12-11 20:38:55.739025816","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245145 Ack=2298230 Win=64128 Len=0 TSval=3075545614 TSecr=1630584090"
"12002","2022-12-11 20:38:55.739035148","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"12003","2022-12-11 20:38:55.739089460","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245145 Ack=2298235 Win=64128 Len=0 TSval=3075545614 TSecr=1630584091"
"12004","2022-12-11 20:38:55.740382102","172.17.0.1","172.17.0.2","HTTP","222","GET /friends HTTP/1.1 "
"12005","2022-12-11 20:38:55.748259520","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2298235 Ack=245301 Win=1263104 Len=511 TSval=1630584100 TSecr=3075545615 [TCP segment of a reassembled PDU]"
"12006","2022-12-11 20:38:55.796543118","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245301 Ack=2298746 Win=64128 Len=0 TSval=3075545671 TSecr=1630584100"
"12007","2022-12-11 20:38:55.796575938","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"12008","2022-12-11 20:38:55.798310073","172.17.0.1","172.17.0.2","HTTP","225","GET /frm_attach HTTP/1.1 "
"12009","2022-12-11 20:38:55.804571721","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2299697 Ack=245460 Win=1263104 Len=511 TSval=1630584156 TSecr=3075545673 [TCP segment of a reassembled PDU]"
"12010","2022-12-11 20:38:55.804721351","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245460 Ack=2300208 Win=64128 Len=0 TSval=3075545679 TSecr=1630584156"
"12011","2022-12-11 20:38:55.804732789","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2300208 Ack=245460 Win=1263104 Len=946 TSval=1630584156 TSecr=3075545679 [TCP segment of a reassembled PDU]"
"12012","2022-12-11 20:38:55.805279786","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245460 Ack=2301154 Win=64128 Len=0 TSval=3075545680 TSecr=1630584156"
"12013","2022-12-11 20:38:55.805288326","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"12014","2022-12-11 20:38:55.805417969","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245460 Ack=2301159 Win=64128 Len=0 TSval=3075545680 TSecr=1630584157"
"12015","2022-12-11 20:38:55.806514539","172.17.0.1","172.17.0.2","HTTP","219","GET /frob HTTP/1.1 "
"12016","2022-12-11 20:38:55.811768481","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2301159 Ack=245613 Win=1263104 Len=511 TSval=1630584163 TSecr=3075545681 [TCP segment of a reassembled PDU]"
"12017","2022-12-11 20:38:55.811915855","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245613 Ack=2301670 Win=64128 Len=0 TSval=3075545686 TSecr=1630584163"
"12018","2022-12-11 20:38:55.812018472","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2301670 Ack=245613 Win=1263104 Len=946 TSval=1630584164 TSecr=3075545686 [TCP segment of a reassembled PDU]"
"12019","2022-12-11 20:38:55.812334855","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245613 Ack=2302616 Win=64128 Len=0 TSval=3075545687 TSecr=1630584164"
"12020","2022-12-11 20:38:55.812342693","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"12021","2022-12-11 20:38:55.812514386","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245613 Ack=2302621 Win=64128 Len=0 TSval=3075545687 TSecr=1630584164"
"12022","2022-12-11 20:38:55.813320578","172.17.0.1","172.17.0.2","HTTP","219","GET /from HTTP/1.1 "
"12023","2022-12-11 20:38:55.821662205","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2302621 Ack=245766 Win=1263104 Len=511 TSval=1630584173 TSecr=3075545688 [TCP segment of a reassembled PDU]"
"12024","2022-12-11 20:38:55.864242554","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245766 Ack=2303132 Win=64128 Len=0 TSval=3075545739 TSecr=1630584173"
"12025","2022-12-11 20:38:55.864434797","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"12026","2022-12-11 20:38:55.865811788","172.17.0.1","172.17.0.2","HTTP","220","GET /front HTTP/1.1 "
"12027","2022-12-11 20:38:55.871329845","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2304083 Ack=245920 Win=1263104 Len=511 TSval=1630584223 TSecr=3075545740 [TCP segment of a reassembled PDU]"
"12028","2022-12-11 20:38:55.871410339","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245920 Ack=2304594 Win=64128 Len=0 TSval=3075545746 TSecr=1630584223"
"12029","2022-12-11 20:38:55.872255293","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2304594 Ack=245920 Win=1263104 Len=946 TSval=1630584224 TSecr=3075545746 [TCP segment of a reassembled PDU]"
"12030","2022-12-11 20:38:55.872395281","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245920 Ack=2305540 Win=64128 Len=0 TSval=3075545747 TSecr=1630584224"
"12031","2022-12-11 20:38:55.872404363","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"12032","2022-12-11 20:38:55.872457932","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=245920 Ack=2305545 Win=64128 Len=0 TSval=3075545747 TSecr=1630584224"
"12033","2022-12-11 20:38:55.873086395","172.17.0.1","172.17.0.2","HTTP","223","GET /frontend HTTP/1.1 "
"12034","2022-12-11 20:38:55.879709975","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2305545 Ack=246077 Win=1263104 Len=511 TSval=1630584231 TSecr=3075545748 [TCP segment of a reassembled PDU]"
"12035","2022-12-11 20:38:55.879804882","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246077 Ack=2306056 Win=64128 Len=0 TSval=3075545754 TSecr=1630584231"
"12036","2022-12-11 20:38:55.881033942","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2306056 Ack=246077 Win=1263104 Len=946 TSval=1630584233 TSecr=3075545754 [TCP segment of a reassembled PDU]"
"12037","2022-12-11 20:38:55.881181949","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246077 Ack=2307002 Win=64128 Len=0 TSval=3075545756 TSecr=1630584233"
"12038","2022-12-11 20:38:55.881191051","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"12039","2022-12-11 20:38:55.881243698","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246077 Ack=2307007 Win=64128 Len=0 TSval=3075545756 TSecr=1630584233"
"12040","2022-12-11 20:38:55.882312151","172.17.0.1","172.17.0.2","HTTP","224","GET /frontpage HTTP/1.1 "
"12041","2022-12-11 20:38:55.888353428","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2307007 Ack=246235 Win=1263104 Len=511 TSval=1630584240 TSecr=3075545757 [TCP segment of a reassembled PDU]"
"12042","2022-12-11 20:38:55.932130102","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246235 Ack=2307518 Win=64128 Len=0 TSval=3075545807 TSecr=1630584240"
"12043","2022-12-11 20:38:55.932166640","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"12044","2022-12-11 20:38:55.933855376","172.17.0.1","172.17.0.2","HTTP","217","GET /fs HTTP/1.1 "
"12045","2022-12-11 20:38:55.940899358","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2308469 Ack=246386 Win=1263104 Len=511 TSval=1630584292 TSecr=3075545808 [TCP segment of a reassembled PDU]"
"12046","2022-12-11 20:38:55.941088459","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246386 Ack=2308980 Win=64128 Len=0 TSval=3075545816 TSecr=1630584292"
"12047","2022-12-11 20:38:55.941216653","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2308980 Ack=246386 Win=1263104 Len=946 TSval=1630584293 TSecr=3075545816 [TCP segment of a reassembled PDU]"
"12048","2022-12-11 20:38:55.941442692","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246386 Ack=2309926 Win=64128 Len=0 TSval=3075545816 TSecr=1630584293"
"12049","2022-12-11 20:38:55.942474180","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"12050","2022-12-11 20:38:55.942673136","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246386 Ack=2309931 Win=64128 Len=0 TSval=3075545817 TSecr=1630584294"
"12051","2022-12-11 20:38:55.943807942","172.17.0.1","172.17.0.2","HTTP","219","GET /fsck HTTP/1.1 "
"12052","2022-12-11 20:38:55.953027063","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2309931 Ack=246539 Win=1263104 Len=511 TSval=1630584305 TSecr=3075545818 [TCP segment of a reassembled PDU]"
"12053","2022-12-11 20:38:55.953244080","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246539 Ack=2310442 Win=64128 Len=0 TSval=3075545828 TSecr=1630584305"
"12054","2022-12-11 20:38:55.953262624","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"12055","2022-12-11 20:38:55.954806613","172.17.0.1","172.17.0.2","HTTP","218","GET /ftp HTTP/1.1 "
"12056","2022-12-11 20:38:55.980700039","172.17.0.2","172.17.0.1","TCP","448","3000  >  51714 [PSH, ACK] Seq=2311393 Ack=246691 Win=1263104 Len=382 TSval=1630584332 TSecr=3075545829 [TCP segment of a reassembled PDU]"
"12057","2022-12-11 20:38:55.981664502","172.17.0.2","172.17.0.1","TCP","4410","3000  >  51714 [PSH, ACK] Seq=2311775 Ack=246691 Win=1263104 Len=4344 TSval=1630584333 TSecr=3075545829 [TCP segment of a reassembled PDU]"
"12058","2022-12-11 20:38:55.981936296","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246691 Ack=2316119 Win=64128 Len=0 TSval=3075545856 TSecr=1630584332"
"12059","2022-12-11 20:38:55.981950651","172.17.0.2","172.17.0.1","HTTP","337","HTTP/1.1 200 OK  (text/html)"
"12060","2022-12-11 20:38:55.982803624","172.17.0.1","172.17.0.2","HTTP","219","GET /fuck HTTP/1.1 "
"12061","2022-12-11 20:38:55.992807745","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2316390 Ack=246844 Win=1263104 Len=511 TSval=1630584344 TSecr=3075545857 [TCP segment of a reassembled PDU]"
"12062","2022-12-11 20:38:56.038429101","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246844 Ack=2316901 Win=64128 Len=0 TSval=3075545913 TSecr=1630584344"
"12063","2022-12-11 20:38:56.038475533","172.17.0.2","172.17.0.1","HTTP","1017","HTTP/1.1 200 OK  (text/html)"
"12064","2022-12-11 20:38:56.038605586","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=246844 Ack=2317852 Win=64128 Len=0 TSval=3075545913 TSecr=1630584390"
"12065","2022-12-11 20:38:56.040280148","172.17.0.1","172.17.0.2","HTTP","222","GET /fuckoff HTTP/1.1 "
"12066","2022-12-11 20:38:56.046761765","172.17.0.2","172.17.0.1","TCP","577","3000  >  51714 [PSH, ACK] Seq=2317852 Ack=247000 Win=1263104 Len=511 TSval=1630584398 TSecr=3075545915 [TCP segment of a reassembled PDU]"
"12067","2022-12-11 20:38:56.046985785","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=247000 Ack=2318363 Win=64128 Len=0 TSval=3075545921 TSecr=1630584398"
"12068","2022-12-11 20:38:56.047011056","172.17.0.2","172.17.0.1","TCP","1012","3000  >  51714 [PSH, ACK] Seq=2318363 Ack=247000 Win=1263104 Len=946 TSval=1630584399 TSecr=3075545921 [TCP segment of a reassembled PDU]"
"12069","2022-12-11 20:38:56.047126344","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=247000 Ack=2319309 Win=64128 Len=0 TSval=3075545922 TSecr=1630584399"
"12070","2022-12-11 20:38:56.047136668","172.17.0.2","172.17.0.1","HTTP","71","HTTP/1.1 200 OK  (text/html)"
"12071","2022-12-11 20:38:56.047151303","172.17.0.1","172.17.0.2","TCP","66","51714  >  3000 [ACK] Seq=247000 Ack=2319314 Win=64128 Len=0 TSval=3075545922 TSecr=1630584399"
